,Unnamed: 0,category,manufacturer,product,name,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
2602,2602,11stReview,바디럽,샤워기,lcw3***,2020.11.07,5,샤워기 물이 너무 쫄쫄나와 씻어도 개운한 맛이 없어 샤워기 바꿔야지 바꿔야지 하다 허ㅈ웅 샤워기로 유명한 그거 살려다가 필터샤워기 딜뜬 거 보고 구매했어요. 필터도 필터지만 물줄기가 세다는 리뷰보고 바로 구매했는데 완전 대만족입니다. 세상 시원! 꼬마들도 마사지 받는 거 같다면서 좋아하네요. 진짜 구매하길 잘 했어요. 물줄기에 감동ㅜㅜ 성공적인 쇼핑이었습니다! 14년 된 아파트 살고있는데 필터가 얼마나 더러워질지도 기대(?)되네요.두근두근,0,247,5,0,4
2611,2611,11stReview,바디럽,샤워기,viol******,2020.07.20,5,수압 시원~~하고 좋네요!! 완전만족스러워요 교체도 쉽고 편해요. 주문폭주여서 배송이 좀늦긴했는데 유충사태때문일테니 이해합니다. 오늘이라도 와서 다행이예요. 주방 세면대 샤워기 다 주문해서 교체하려구요. 든든합니다!!,0,121,6,0,1
2617,2617,11stReview,바디럽,샤워기,daln***,2020.06.28,5,일단 좀 더 써봐야 알것같아요~ 설치도 무지 간편하고 뭔가 깨끗한 기분(?)무엇보다 수압이 세져서 완전 좋아요~ 수압이 약해서 설겆이할때마다 찝찝했는데 확실히 세졌어요!진작에 교체할걸 그랬나봐요^^ 보리차 끓여먹는데 당연 전보다 좋을꺼라 믿고 써볼게요,0,140,8,0,0
2619,2619,11stReview,바디럽,샤워기,nog3***,2020.04.09,5,샤워기호스랑 같이 교체했는데 물살도 세고 만족합니다~ 스패너가 동봉되어있어 편하게 교체했어요 헤드+호스+필터 샀는데 계산해보니 헤드+호스세트에 필터 추가보다 헤드+필터세트에 호스 추가 하는게 더 저렴했어요! 참고하세요~,0,122,7,0,1
2624,2624,11stReview,바디럽,샤워기,sju0****,2020.03.05,5,일단 저희집 욕실 수도관은 옛날 방식의 긴 세면대랍니다. 포장을 뜯고서 플라스틱 연결 나사가 맞는게 없어~~ 헉!!! 뜯은걸 어떻게 반품하나 걱정걱정이었어요ㅜㅜ 그나마 다행스럽게 수도꼭지머리부분 푼거에 바로돌려 꽂으니 맞더라구요.수압도 쎄지고 노후된 아파트라 양치할적마다 엄청 찝찝했는데 속이 다 개운합니다.샤워기도 구입하니 휴대용 목베개도 주더라구요^^,0,198,7,0,1
2630,2630,11stReview,바디럽,샤워기,yel0***,2020.04.22,5,구입후~~한달넘게 사용했어요~~벌써 필터는~^^; 한번 바꿨구요~^^; 생각보다~많이 더러워지진~않아서 다행이다ㅎ싶엇네요ㅎ 야채씻고~할때~좀더 맘편히 사용하게되서 재구매의사 100프로입니다~ 친구집들이 선물로~^^또구입할려구요~~^^,0,130,22,0,0
2631,2631,11stReview,바디럽,샤워기,dlcn*****,2019.09.24,5,이번에 샤워 호수와 필터를 추가 주문 했습니다. 기존에 사용하고 있던 제품이 너무 만족스러웠기에 추가로 또 주문했지요^^ 피부도 좋아지고 수질도 많이 좋아졌어요. 이번에 나온 비타 샤워기 만족도도 높습니다. 당연히 필터 다 쓰고 나면 재구매 의사 있구요. ^^ 여행 갈때도 따로 샤워기 들고 갑니다. 애들 피부도 걱정되고 물갈이로 인해 행여 아프지 않을까 싶어서요. 이런 좋은 제품 많이 만들어 주세요!,0,225,5,0,2
2643,2643,11stReview,바디럽,샤워기,tale****,2020.07.17,5,코로나로 장기화된 마스크 착용으로 피부가 뒤집어져서 반신반의한 마음으로 조금 괜찮아질까 싶어 구매했어요 일반 퓨어썸 샤워기보다 비타 필터를 넣을 수 있는 비타 퓨어썸 샤워기가 더 나을 것 같아 구매했는데 사실 차이가 비타 필터가 있고 없고 차이인 것 같기도 하고 잘 모르겠지만 어쨌든 후기가 좋아서 구매했는데 역시나 수압 최고 ! 물줄기가 얇아서 좋아요! 새 아파트다 보니 수압에 불만은 없었는데 비타 퓨어썸 샤워기는 더 만족스럽게 만들어줄만큼 수압도 쎄고 몸체가 투명이다보니 한 눈에 다 보여서 더 믿음이 가구요 비타필터는 비누처럼 생긴 요 아이 진짜 물건입니다 갠적으로 오렌지향은 별로 좋아하지 않아서 만다린향 고민했지만 이걸 웬 걸 ... 만족 왕 만 족 달콤쑥향은 써보고 리뷰에 추가할게요 피부가 매끈해지고 톤업된 느낌 마스크 착용 장기화로 피부가 많이 건조해지고 컨디션 최악이었는데 진정팩이니 화장품으로도 커버 안됐던 지친 피부가 샤워기+비타필터 덕분에 생기를 찾다보니 만족할 수 밖에요 그래서 세면대용으로 또 사려구요 비타필터 오션향도 필터 묶음에도 함께 판매해주세요 가격도 특가 때 사서 진짜 만족합니다 피부가 많이 예민하신 분들 건조해지신 분들께 추천합니다,0,599,3,0,4
2649,2649,11stReview,바디럽,샤워기,dada*****,2021.03.28,5,"예전에 썼던 샤워기는 수압이 약해서 씻을때 답답했는데, 비타샤워기는 물나오는 구멍이 작고 촘촘해서 그런지 수압이 예전샤워기보다 쎄서 만족!! 무엇보다 비타필터 쑥향을 써봤는데 은은하게 향이나서 샤워하면거 기분이 좋더라구요! 쑥향,만다린량 다쓰면 다른 비타필터도 써보고 싶어요!!!",0,156,6,0,3
2653,2653,11stReview,바디럽,샤워기,tjst***,2020.09.15,5,저희집은 못 바꾸는 줄 알고 주문 안했는데 해보니 쉽네요^^ 이제 안심하고 세면대 물도 쓸수 있겠어요~^^,0,59,5,0,0
2658,2658,11stReview,바디럽,샤워기,cotn*******,2020.03.14,5,기존 샤워기가 수압이 너무 약하고 필터가 되는 샤워기를 사용해보고 싶어서 구매했어요! 다른 브랜드 샤워기들을 리뷰를 보고 많이 비교해봤는데 깔끔하고 수압도 강한데 부드러워서 좋아요!! 전에 쓰던 샤워기 손잡이가 꺼칠꺼칠하게 까져서 싫었는데 깔끔한 플라스틱이라 손이 베일 일은 없을 것 같네요!! 2개월씩 필터를 교체하면서 잘 쓰겠습니다!!,0,189,7,0,4
2660,2660,11stReview,애슐리,밀키트,kiit**,2021.06.22,5,집에서도 애슐리 그 맛 그대로 간편하게 밀키트로 즐길 수 있다는 사실이 매우 좋습니다 ^ㅁ^!!! 10-20분 사이 짧은 조리시간에 필요한 재료 모두 들어있어서 부담없이 먹을 수 있어요! 집에서도 외식을 즐겨보아요~^^,0,122,10,1,1
2694,2694,11stReview,애슐리,밀키트,smil*******,2021.06.18,5,상품이 구성이 좋아요~ 맛이 좋네요~~ 애슐리키트 맘에들어요~~,0,35,5,1,0
2714,2714,11stReview,애슐리,밀키트,mspi***,2021.07.07,5,"행사하길래 냉큼 구매했어요~^^ 봉골레빠네, 쉬림프로제, 닭갈비 3개 주문해서 쉬림프로제 먼저 먹었는데 맛있네요...새우도 신선하고 좋았어요! 봉골레빠네는 몇번 먹어서봐서 맛있는 맛인거 알고, 닭갈비 맛이 궁금하네요...맛나게 먹을께요~ㅎㅎ",0,134,5,0,0
2721,2721,11stReview,애슐리,밀키트,frie******,2021.06.18,5,잘 먹는 3식구 1개로 부족할 듯 해서 2팩 샀는뎨 소스가 많아서 면을 더 추가해도 되더라구요~^^; 맛있고 양 많고 하나하나 다 들어 있어서 편하고 맛있고 좋았어요^^ 할인하면 또 재구매의사 있어요ㅎㅎ,0,113,5,0,0
2762,2762,11stReview,애슐리,밀키트,lblu***************,2021.06.16,5,간단히 분위기있게 막기 너무 좋아요~~ 이제는 요리도 너무 쉽고 자주 애용해야겠어요~~!!,0,50,6,0,0
2865,2865,11stReview,애슐리,밀키트,jej0*************,2021.07.15,5,딜 뜰때마다 구입해서 먹네요~~ 얘술리 밀키트가 최고인듯~~ 너무 편하고 맛있네요~~그중에서도 감바스가 최고네요!! 다른것보다 이게 가장 맛있어요!! 이건 빠지지 않고 구입해요!!아이들이 최고라며 먹어요~~^^ 또 구입해야겠어요!,0,128,17,0,1
2866,2866,11stReview,애슐리,밀키트,jej0*************,2021.07.15,5,딜 뜰때마다 구입해서 먹네요~~ 얘술리 밀키트가 최고인듯~~ 스테이크는 처음 시켜 먹었는데 앞으로 계속 시켜 먹을듯요~~ 너무 편하고 맛있네요~~아이들이 게눈 감추듯 먹어치우네요~~^^ 또 구입해야겠어요!,0,114,13,0,1
2867,2867,11stReview,애슐리,밀키트,dlwo*****,2020.11.24,5,받자 마자 해 먹어 보았어요~ 재료가 다 준비 되어 있기는 하지만 생각보다 손이 많이 갔어요~ 조리 하고 나니 설거지 한가득 나오더라구요 조리 방법은 간단하고 누구나 할 수 있는 난이도에요~ 소스가 충분해서 면을 추가 해도 되고 빵이 소스를 다 먹어서 나중에 추가로 더 부었어요. 양은 1.5인분 정도 되는 거 같아요. 크림 소스에 바지락 맛 살짝 나고 매콤해서 전혀 느끼하지 않고 식당에서 먹는 거 만큼 괜찮았어요.^^,0,235,5,0,0
2870,2870,11stReview,애슐리,밀키트,p123***,2021.02.20,5,건고추가 들어있어서 정말 매콤하고 맛있네요 애슐리 밀키트 처음 주문해서 먹어보는데 전체적으로 재료들이 좋은 것들로 오네요. 닭고기도 생각보다 양이 많이 있고 닭다리살로만 했다고 하더니 엄청 부드러워요. 닭을 물에 헹구면서 보니 닭에 후추 시즈닝이 솔솔 되어있는 것 같더라고요~ 당면도 넙적 당면인게 좋고 살짝 데쳐진 건지 끓는 요리에 넣으면 금방 야들야들해지면서 바로 익더라고요 엄청 쫄깃하고 양도 많아요! 물 양이 건더기에 비해 많은가 싶기도 했는데 그래도 레시피 정양대로 넣어야 찜닭소스와 간이 맞으니 550ml 다 넣고 마지막에 국물을 졸여주는게 낫더라고요. 떡은 채소랑 같이 넣으라고 돼있는데 그때 넣으니 너무 불더라고요 당면 넣을때 같이 넣는게 좋을 듯! 취향따라 당근이나 감자 익혀서 더 넣으면 좋을 것도 같지만 그냥 이대로만 넣어도 충분히 맛이 있네요~! 찜닭 배달해서 먹는 것 부럽지 않아요!,0,451,6,1,1
2875,2875,11stReview,애슐리,밀키트,삐삐,2020.11.15,5,"이거 진짜 맛있어요!!! 칠리가루와 사워크림이 진짜 신의한수입니다. (칠리랑 사워크림 안좋아하시는 분은 비추천) 필요한 재료는 식용유까지 같이 보내줘서 준비할건 칼이랑 도마, 후라이팬 뿐이네요. 야채는 한번 씻어줘야해요. 만들기도 어렵지 않고, 요리 잘 못해도 시키는 대로 하면 모양은 별로여도 ㅋㅋ 맛은 좋을 음식이에요. 밀키트 3종류 시켜먹었는데 이게 베스트입니다~ 음식점 부럽지 않아요 ㅎㅎ 좀 아쉬운(귀찮은) 건 야채랑 고기 볶아야 하고, 또띠아도 구워야해서.. 볶고 설거지하도 또띠아 굽기 귀찮아서 후라이팬 2개 썼어요. 그리고 은근 비닐, 플라스틱 많이 나와서 쓰레기 넘 많은건 마음이 불편ㅜㅜ 합니다 맛은 너무너무 좋아요.",0,355,8,0,1
2880,2880,11stReview,애슐리,밀키트,자유를 꿈꾸는,2021.01.23,5,1/23일 받았고 1/27일 유통기한이에요 양도 넉넉하니 생각보다 많아요^^ 일단 크림 파스타에 오일이 이정도 들어갈 줄은 몰랐어요 생각보다 많아서 놀랐네요 ㅋㅋ 브로콜리는 들어있지 않아요. 브로콜리가 집에 있다면 넣어서 먹으면 더 맛있을 것 같구요. 크림양도 넉넉합니다^^ 그냥 더도말고 덜도말고 딱 크림파스타 맛입니다 ㅎㅎ 바지락 해감도 전반적으로 잘 되어 있는 편이에요 식전에 간식을 먹어서 빵은 안 썼네요. 다른 용도로 활용해봐야겠어요 ㅎㅎ,0,250,6,0,0
2886,2886,11stReview,애슐리,밀키트,쟌나비,2021.05.14,5,맛있다. 새우 신선하고.. 두팩을 하니 양도 엄청 많고.. 애슐리에서 먹는 맛이어요. ? 아이들이 빠네보다 첫맛은 맛있다고 해요. 먹다보니.... 조개육수로 만든 빠네 크림소스가 더 맛나다고......하네요.ㅎㅎ 중간정도 먹으니 느끼해서 점점 지쳐가가도 했네요.. ? 원재료명에 보니 식물성 생크림이 엄청 들어갔어요. ? 한번에 주문하는 바람에 유통기한이 얼마남지 않아 어제 빠네에 이어 연타로 애슐리 밀키트를 먹으니 텀을 두고 주문할게요^^,0,247,5,2,1
2888,2888,11stReview,애슐리,밀키트,쟌나비,2021.05.14,5,빠네를 집에서 다 해먹네요~~ 재료 신선도 좋아요~~!! 크림소스의 양이 많아서 냉동고에 얼려두었던 베이글을 구워서 남은 크림소스까지 남김없이 다 찍어 먹었어요 ? 소스가 짜지않고 고소하고 크림소스를 워낙 좋아하는 아들들이라 잘 먹었네요 제품설명에 보니 바지락과 봉골레 육수로 감칠맛을 냈다고 적혀 있는데 맞는것 같아요. 밖에서 사먹는 거랑 맛이 똑같다며 아이들 엄지척!!! ? 다음에 딜뜨면 재구매 의사 있어요. 애슐리 홈스토랑 생각보다 괜찮네요^^,0,252,13,1,0
2889,2889,11stReview,애슐리,밀키트,자유를 꿈꾸는,2021.02.21,5,"맛있어요. 자극적이지 않고 딱 로제 본연 맛에 충실한 아이네요^^ 집에 있던 추가 재료-새우, 브로콜리, 통마늘, 양파-를 더 넣었어요 넣다보니 많이 넣었네요ㅋㅋㅋ 파스타 면도 조금 더 넣어서 둘이서 배부르게 먹었답니다 처음에 나온 양은 2인분인데 추가추가 하다보니 3.5인분 양이 나왔네요 ㅎㅎㅎ 야채 새우 싱싱합니다 재구매 의사 있습니다^^",0,192,6,0,0
2891,2891,11stReview,애슐리,밀키트,리미 Rimmi,2021.01.19,5,"본 후기는 직접 상품을 구매하여 영상 리뷰를 작성한 후, 소정의 보상금을 지급받는 꾸루 활동으로 작성한 후기입니다. 두 번째 리뷰템은 입니다! 구성이 알차서 좋았는데, 밀키트 특성상 개별 포장이 되어있어서 쓰레기가 많이 나왔습니다ㅜㅜ 새우는 싱싱해서 맛있었고, 방울토마토는 시들시들해서 아쉬웠어요..! 전체적인 맛은 맛있었고 마지막에 파스타면을 넣어서 먹을 수 있어 양도 넉넉했어요 ㅎㅎ 두 명이서 먹기 좋을 것 같아요! 구성도 좋고, 간편하게 해 먹기 좋아서 나중에 또 구매할 의사 있습니다 :) 이상으로, 꾸루4기 리미였습니다! 다음 리뷰로 다시 만나요~ 감사합니다 :)",0,321,9,0,1
2897,2897,11stReview,애슐리,밀키트,ys68**,2020.11.25,5,야채손질과 신선도는 최고이구요!요리 똥손인 사람도 쉽게 할수 있어서 좋네요~맛도 왠만한 파스타 전문점들과 견주어도 될 만큼 훌륭합니다^^자주 사서 먹겠네요!,0,87,5,0,0
2906,2906,11stReview,애슐리,밀키트,joa2***,2021.02.07,5,"애슐리 홈스토랑은 워낙 유명한 밀키트라 항상 믿고 주문한답니다! 빠네크림파스타는 세번째 주문인데, 외식 못하는 요즘 집에서 아이들과 기분내기 딱 좋아요~~~ 만들기 간편하고, 맛도 정말 굿굿! 양도 어마어마! 신선제품이라 유통기한이 짧은게 좀 글킨하지만.. 택배 도중 아이스팩 때문인지 야채들이 다 얼었네요.. 다 좋은데 야채들이 좀 아쉬운 부분입니다..",0,198,6,1,1
